customer_id,age,income,spending_score,annual_purchases,avg_order_value,website_visits_month,app_sessions_month,cart_abandon_rate,discount_usage_rate,loyalty_points,tenure_years,support_tickets,email_open_rate,social_engagement,return_rate,wishlist_items,referrals_made,premium_category_pct,weekend_purchase_pct,mobile_purchase_pct,gender,region,preferred_channel,cluster,persona_name
CUST100337,43,99534.0,15.1,6,175.44,0,3,0.517,0.054,1301,9.45,2.0,0.336,0.144,0.076,2,0,0.505,0.384,0.196,Female,South,In-Store,2,Affluent Conservatives
CUST100295,60,24689.0,19.5,4,17.39,2,1,0.636,0.635,383,3.13,3.0,0.254,0.038,0.107,1,0,0.0,0.341,0.073,Male,North,Mobile App,0,Conservative Minimizers
CUST100701,42,81296.0,18.0,3,180.48,3,1,0.304,0.151,1367,7.42,2.0,0.436,0.11,0.042,2,1,0.81,0.29,0.348,Female,West,Mobile App,2,Affluent Conservatives
CUST100251,27,31484.0,14.2,4,36.87,1,2,0.584,0.365,318,3.82,2.0,0.288,0.004,0.119,0,1,0.18,0.238,0.056,Female,South,In-Store,0,Conservative Minimizers
CUST100461,25,43093.0,90.4,19,39.25,29,20,0.587,0.733,1764,1.52,4.0,0.324,0.545,0.199,4,2,0.195,0.658,0.933,Female,North,In-Store,1,Budget-Conscious Explorers
CUST100455,49,68237.0,11.5,5,157.97,5,5,0.503,0.079,1377,5.64,1.0,0.308,0.0,0.054,2,2,0.601,0.175,0.174,Male,Central,Mobile App,2,Affluent Conservatives
CUST100797,42,16950.0,34.4,4,20.67,2,2,0.749,0.457,0,5.99,2.0,0.194,0.128,0.156,3,1,0.325,0.338,0.297,Female,South,Website,0,Conservative Minimizers
CUST100269,55,12385.0,7.4,2,15.26,2,1,0.507,0.628,390,3.63,3.0,0.014,0.063,0.1,1,0,0.174,0.174,0.179,Male,East,Website,0,Conservative Minimizers
CUST100201,34,23381.0,93.6,25,67.71,18,25,0.492,0.79,2580,0.83,3.0,0.516,0.835,0.122,18,5,0.148,0.62,0.868,Male,South,Mobile App,1,Budget-Conscious Explorers
CUST100161,42,27881.0,23.9,6,22.65,2,1,0.648,0.5,68,3.72,1.0,0.029,0.04,0.048,2,1,0.06,0.174,0.0,Male,East,Mobile App,0,Conservative Minimizers
CUST100555,25,18406.0,66.2,20,22.54,28,27,0.387,0.674,1905,1.54,2.0,0.418,0.741,0.118,9,2,0.265,0.465,0.816,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100401,28,23881.0,87.4,21,45.23,28,32,0.413,0.773,2277,1.45,3.0,0.405,0.765,0.283,17,3,0.117,0.53,0.836,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100702,27,40131.0,93.9,32,27.02,38,29,0.427,0.534,1931,0.42,3.0,0.284,0.966,0.213,21,1,0.224,0.42,0.867,Male,South,Mobile App,1,Budget-Conscious Explorers
CUST100476,48,31368.0,33.4,4,13.3,1,2,0.587,0.712,291,5.21,5.0,0.137,0.089,0.145,0,0,0.233,0.207,0.297,Female,East,Website,0,Conservative Minimizers
CUST100105,23,28326.0,84.5,19,42.9,31,39,0.628,0.663,1806,1.51,2.0,0.335,0.572,0.186,9,3,0.036,0.49,0.869,Female,West,Website,1,Budget-Conscious Explorers
CUST100565,30,26403.0,80.1,23,18.07,27,31,0.539,0.811,1719,2.53,2.0,0.425,0.713,0.208,10,6,0.261,0.687,0.973,Female,North,Mobile App,1,Budget-Conscious Explorers
CUST100389,26,96596.0,99.5,33,158.9,13,15,0.129,0.145,3768,3.51,1.0,0.599,0.501,0.053,9,4,0.92,0.573,0.539,Male,Central,Mobile App,3,High-Value Trendsetters
CUST100001,40,83682.0,78.6,26,178.63,19,24,0.172,0.371,3956,3.23,0.0,0.612,0.785,0.075,6,2,0.778,0.624,0.754,Female,West,Mobile App,3,High-Value Trendsetters
CUST100767,25,13475.0,75.5,30,30.73,29,30,0.556,0.769,1427,1.56,4.0,0.45,0.736,0.315,17,5,0.125,0.673,0.911,Male,Central,Mobile App,1,Budget-Conscious Explorers
CUST100561,36,81097.0,11.2,4,155.88,3,2,0.677,0.167,706,8.3,1.0,0.304,0.116,0.0,3,2,0.47,0.241,0.03,Male,South,Mobile App,2,Affluent Conservatives
CUST100080,33,81546.0,27.8,5,159.21,2,2,0.536,0.144,1040,3.85,0.0,0.297,0.038,0.062,2,3,0.339,0.32,0.087,Male,South,In-Store,2,Affluent Conservatives
CUST100205,29,77079.0,82.1,28,169.09,26,24,0.031,0.226,4223,4.07,1.0,0.547,0.644,0.105,7,2,1.0,0.478,0.71,Male,West,Mobile App,3,High-Value Trendsetters
CUST100034,19,16319.0,85.2,20,24.78,24,38,0.222,0.6,1431,2.96,2.0,0.477,0.613,0.113,14,3,0.144,0.581,0.872,Female,North,Website,1,Budget-Conscious Explorers
CUST100508,27,27142.0,67.4,28,10.55,21,30,0.371,0.705,2536,2.6,1.0,0.353,0.597,0.222,11,0,0.108,0.644,0.927,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100427,31,85502.0,20.9,6,93.44,6,3,0.516,0.085,1308,4.74,1.0,0.217,0.096,0.015,1,3,0.609,0.321,0.0,Male,North,Website,2,Affluent Conservatives
CUST100454,54,25747.0,16.5,3,17.12,2,0,0.547,0.348,274,9.02,3.0,0.195,0.198,0.12,0,0,0.15,0.137,0.094,Female,East,Mobile App,0,Conservative Minimizers
CUST100366,21,58949.5,83.8,21,16.36,21,19,0.474,0.8,1903,0.71,2.0,0.353,0.613,0.225,15,5,0.051,0.718,0.811,Male,North,Website,1,Budget-Conscious Explorers
CUST100091,28,8197.0,89.7,4,28.84,31,28,0.303,0.641,2211,0.1,4.0,0.394,0.607,0.145,8,5,0.159,0.428,0.818,Male,Central,Mobile App,1,Budget-Conscious Explorers
CUST100339,50,90233.0,6.0,6,145.83,1,2,0.409,0.13,1250,3.71,1.0,0.344,0.126,0.038,1,0,0.519,0.302,0.215,Male,North,Mobile App,2,Affluent Conservatives
CUST100564,32,61850.0,83.5,21,150.0,19,27,0.109,0.316,4768,3.36,0.0,0.406,0.683,0.051,13,3,0.592,0.573,0.631,Male,West,Mobile App,3,High-Value Trendsetters
CUST100345,62,24272.0,30.9,2,31.36,0,0,0.697,0.419,364,7.27,2.0,0.082,0.056,0.052,1,0,0.119,0.367,0.078,Female,Central,Mobile App,0,Conservative Minimizers
CUST100241,25,25906.0,69.6,27,25.24,24,28,0.486,0.538,2156,0.82,4.0,0.352,0.744,0.295,11,5,0.103,0.642,0.856,Female,South,Website,1,Budget-Conscious Explorers
CUST100013,54,92630.0,11.9,4,175.73,3,2,0.376,0.146,1336,4.78,1.0,0.376,0.103,0.041,2,1,0.623,0.447,0.0,Male,Central,Website,2,Affluent Conservatives
CUST100315,37,76573.0,62.0,23,157.86,18,30,0.179,0.207,4181,5.66,0.0,0.536,0.519,0.137,10,3,0.686,0.601,0.675,Female,South,Mobile App,3,High-Value Trendsetters
CUST100600,53,36289.0,11.2,3,10.87,2,0,0.628,0.842,558,1.4,4.0,0.206,0.063,0.109,1,0,0.047,0.217,0.16,Male,South,Mobile App,0,Conservative Minimizers
CUST100387,35,99837.0,77.7,24,207.63,12,28,0.216,0.269,3787,2.78,1.0,0.42,0.535,0.106,11,2,0.781,0.595,0.851,Female,Central,Mobile App,3,High-Value Trendsetters
CUST100273,31,17687.0,59.6,22,48.71,25,28,0.264,0.795,2065,0.1,4.0,0.477,0.886,0.215,15,4,0.169,0.418,0.73,Female,North,Website,1,Budget-Conscious Explorers
CUST100166,53,33870.0,27.6,3,28.72,2,0,0.554,0.522,336,8.6,3.0,0.22,0.134,0.088,2,0,0.282,0.264,0.031,Female,Central,Mobile App,0,Conservative Minimizers
CUST100793,37,85442.0,15.5,6,152.57,4,1,0.392,0.164,1316,5.09,1.0,0.457,0.186,0.058,3,0,0.595,0.266,0.234,Male,South,Website,2,Affluent Conservatives
CUST100646,29,13880.0,76.9,19,37.05,27,29,0.438,0.857,1921,1.54,2.0,0.584,0.771,0.149,4,0,0.063,0.589,0.806,Male,Central,Website,1,Budget-Conscious Explorers
CUST100484,30,33330.0,81.5,21,43.95,20,25,0.445,0.576,2131,0.54,1.0,0.379,0.755,0.159,12,3,0.064,0.523,0.937,Male,Central,Mobile App,1,Budget-Conscious Explorers
CUST100782,39,41847.0,27.8,5,26.09,2,2,0.599,0.521,199,3.88,3.0,0.092,0.094,0.114,1,0,0.16,0.15,0.155,Male,South,Website,0,Conservative Minimizers
CUST100504,23,33357.0,83.7,21,36.13,28,35,0.394,0.903,2327,2.18,1.0,0.298,0.711,0.184,5,4,0.203,0.658,0.796,Male,West,Website,1,Budget-Conscious Explorers
CUST100243,34,107274.0,26.3,6,141.1,2,3,0.512,0.087,1383,6.62,1.0,0.351,0.14,0.099,3,2,0.57,0.229,0.265,Male,North,In-Store,2,Affluent Conservatives
CUST100566,30,84141.0,18.3,6,90.74,5,4,0.678,0.154,1268,5.31,1.0,0.561,0.082,0.036,3,2,0.473,0.274,0.15,Male,East,Website,2,Affluent Conservatives
CUST100562,37,72099.0,24.2,9,139.18,3,2,0.548,0.046,1004,6.41,1.0,0.351,0.111,0.004,3,1,0.983,0.261,0.232,Female,South,Website,2,Affluent Conservatives
CUST100686,27,72091.0,83.1,23,166.25,24,22,0.089,0.231,4093,3.77,1.0,0.619,0.654,0.078,15,6,0.8,0.563,0.599,Male,South,Website,3,High-Value Trendsetters
CUST100189,36,18989.0,15.4,1,15.49,2,1,0.82,0.483,344,5.78,3.0,0.202,0.119,0.116,1,0,0.013,0.119,0.088,Female,West,Mobile App,0,Conservative Minimizers
CUST100699,31,26639.0,70.9,16,25.83,34,29,0.282,0.788,1856,1.05,0.0,0.294,0.88,0.195,14,3,0.126,0.553,0.834,Male,South,Mobile App,1,Budget-Conscious Explorers
CUST100475,50,24506.0,17.9,5,38.08,3,1,0.436,0.535,186,4.68,2.0,0.149,0.028,0.036,2,0,0.15,0.295,0.241,Female,West,Mobile App,0,Conservative Minimizers
CUST100681,47,17336.0,24.6,5,29.11,1,0,0.484,0.537,347,2.76,6.0,0.205,0.0,0.011,0,2,0.239,0.362,0.151,Male,South,Website,0,Conservative Minimizers
CUST100510,36,19175.0,29.9,5,23.7,0,0,0.705,0.543,327,3.69,5.0,0.174,0.109,0.108,2,0,0.057,0.237,0.229,Male,West,Mobile App,0,Conservative Minimizers
CUST100058,52,87467.0,28.3,7,163.48,2,3,0.623,0.071,1368,8.13,0.0,0.238,0.041,0.053,2,0,0.604,0.357,0.262,Male,North,In-Store,2,Affluent Conservatives
CUST100474,32,54010.0,78.9,34,144.2,17,27,0.19,0.282,2536,6.6,2.0,0.796,0.556,0.009,9,3,0.778,0.657,0.691,Male,West,Mobile App,3,High-Value Trendsetters
CUST100560,26,26798.0,70.9,27,34.11,28,22,0.432,0.86,2188,0.7,1.0,0.301,0.671,0.096,11,4,0.037,0.591,0.832,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100747,27,97188.0,85.3,33,141.99,15,24,0.135,0.102,5363,2.81,0.0,0.526,0.8,0.0,13,2,0.732,0.482,0.899,Female,South,Website,3,High-Value Trendsetters
CUST100252,48,109250.0,21.8,4,150.17,7,2,0.696,0.063,1187,8.24,1.0,0.273,0.06,0.08,3,3,0.871,0.313,0.169,Male,North,Mobile App,2,Affluent Conservatives
CUST100021,27,33624.0,75.9,13,45.67,23,38,0.488,0.737,1940,3.45,5.0,0.407,0.769,0.245,9,4,0.098,0.631,0.783,Male,Central,Website,1,Budget-Conscious Explorers
CUST100313,31,19634.0,75.7,15,27.95,33,40,0.335,0.704,1770,2.09,0.0,0.24,0.809,0.063,10,3,0.133,0.586,0.821,Female,North,Website,1,Budget-Conscious Explorers
CUST100459,47,108219.0,19.4,6,155.88,3,1,0.498,0.044,1359,7.02,1.0,0.293,0.125,0.073,1,0,0.743,0.162,0.255,Male,West,Mobile App,2,Affluent Conservatives
CUST100160,20,26694.0,78.5,8,37.16,19,33,0.322,0.753,1687,1.8,2.0,0.374,0.566,0.091,10,3,0.051,0.663,0.828,Male,East,Website,1,Budget-Conscious Explorers
CUST100276,45,23202.0,31.1,2,31.14,4,1,0.572,0.591,229,1.51,4.0,0.366,0.064,0.081,0,0,0.094,0.099,0.339,Male,West,Mobile App,0,Conservative Minimizers
CUST100191,21,32698.0,82.3,24,41.87,35,31,0.439,0.901,2187,1.18,2.0,0.42,0.793,0.099,6,1,0.023,0.536,0.901,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100385,37,123202.0,76.1,23,202.84,13,21,0.147,0.283,4569,4.69,2.0,0.672,1.0,0.108,9,1,0.624,0.529,0.647,Male,East,In-Store,3,High-Value Trendsetters
CUST100413,44,24617.0,25.7,2,28.29,3,1,0.801,0.663,282,4.5,0.0,0.127,0.012,0.111,1,1,0.29,0.197,0.378,Female,South,Website,0,Conservative Minimizers
CUST100491,33,22119.0,17.8,4,23.78,2,0,0.698,0.534,202,4.35,5.0,0.08,0.038,0.163,1,1,0.19,0.196,0.115,Female,North,Mobile App,0,Conservative Minimizers
CUST100343,40,24983.0,11.9,4,34.77,3,2,0.657,0.498,178,8.22,4.0,0.101,0.082,0.085,0,0,0.108,0.105,0.002,Male,West,Mobile App,0,Conservative Minimizers
CUST100769,26,31965.0,83.6,27,32.33,29,29,0.406,0.94,868,0.1,3.0,0.374,0.578,0.117,8,5,0.197,0.764,0.723,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100308,49,84685.0,24.0,6,102.93,4,2,0.809,0.173,1413,7.5,1.0,0.25,0.013,0.024,2,0,0.518,0.275,0.178,Female,Central,Mobile App,2,Affluent Conservatives
CUST100661,23,26732.0,72.6,25,35.57,21,39,0.47,0.813,2367,2.9,3.0,0.37,0.578,0.192,16,4,0.0,0.687,0.925,Male,East,Mobile App,1,Budget-Conscious Explorers
CUST100130,34,18113.0,9.3,6,24.3,2,1,0.556,0.526,669,8.48,2.0,0.195,0.038,0.011,2,1,0.255,0.153,0.133,Male,Central,Mobile App,0,Conservative Minimizers
CUST100663,45,44437.0,12.5,2,20.46,4,2,0.596,0.464,508,5.9,5.0,0.146,0.106,0.115,0,0,0.032,0.249,0.226,Male,East,Mobile App,0,Conservative Minimizers
CUST100099,35,91806.0,72.8,29,195.78,21,22,0.127,0.15,4481,4.29,2.0,0.563,0.748,0.084,11,6,0.603,0.369,0.854,Male,North,Website,3,High-Value Trendsetters
CUST100372,48,72873.0,21.1,6,151.31,4,1,0.452,0.136,1011,1.5,2.0,0.246,0.123,0.092,2,2,0.623,0.459,0.094,Female,Central,Website,2,Affluent Conservatives
CUST100087,37,24715.0,27.7,3,19.06,2,2,0.659,0.572,261,8.7,2.0,0.109,0.081,0.144,0,0,0.0,0.203,0.038,Female,East,Website,0,Conservative Minimizers
CUST100458,43,17011.0,27.0,4,40.56,3,3,0.712,0.573,92,5.77,2.0,0.165,0.083,0.124,1,1,0.0,0.219,0.27,Female,North,Website,0,Conservative Minimizers
CUST100330,49,87638.0,10.2,3,133.1,2,2,0.41,0.141,1235,7.38,2.0,0.306,0.064,0.034,2,1,0.475,0.098,0.144,Male,North,Website,2,Affluent Conservatives
CUST100214,37,21153.0,12.3,3,17.02,2,0,0.674,0.5,77,7.71,1.0,0.206,0.045,0.18,2,0,0.058,0.261,0.124,Male,South,Website,0,Conservative Minimizers
CUST100466,51,14812.0,4.5,3,26.31,2,0,0.839,0.566,335,5.49,5.0,0.19,0.102,0.137,0,0,0.142,0.18,0.208,Female,North,In-Store,0,Conservative Minimizers
CUST100121,49,29154.0,18.1,4,27.64,2,1,0.852,0.377,375,0.8,3.0,0.12,0.0,0.119,1,0,0.234,0.344,0.299,Female,North,In-Store,0,Conservative Minimizers
CUST100614,28,76461.0,76.3,35,227.0,18,21,0.12,0.2,3870,3.85,1.0,0.509,0.627,0.073,8,3,0.791,0.373,0.857,Male,West,Mobile App,3,High-Value Trendsetters
CUST100020,21,22134.0,65.7,17,31.42,30,42,0.312,0.789,1384,1.97,2.0,0.217,0.861,0.144,10,1,0.048,0.643,0.835,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100700,58,17745.0,19.1,4,43.06,4,0,0.778,0.556,457,6.97,1.0,0.188,0.13,0.099,1,0,0.218,0.221,0.058,Male,West,Mobile App,0,Conservative Minimizers
CUST100071,36,75140.0,15.2,4,149.68,1,3,0.432,0.072,1013,9.65,2.0,0.329,0.125,0.0,2,3,0.62,0.307,0.255,Female,Central,Mobile App,2,Affluent Conservatives
CUST100106,28,38815.0,81.5,25,24.22,17,41,0.358,0.646,1784,1.41,1.0,0.37,0.898,0.132,6,5,0.139,0.538,0.723,Male,East,Website,1,Budget-Conscious Explorers
CUST100270,25,27606.0,77.3,18,40.23,22,33,0.453,0.72,1669,0.99,2.0,0.438,0.778,0.231,10,7,0.07,0.512,0.771,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100435,41,95142.0,25.6,6,115.58,2,3,0.448,0.091,1084,6.79,0.0,0.165,0.126,0.079,0,1,0.762,0.36,0.158,Male,South,Website,2,Affluent Conservatives
CUST100102,44,79366.0,12.4,4,168.1,2,2,0.544,0.137,946,4.85,1.0,0.41,0.117,0.026,3,0,0.522,0.206,0.33,Female,Central,In-Store,2,Affluent Conservatives
